time,seconds_elapsed,relativeAltitude,pressure
1640170404739530500,743.9295305175781,-79.424072265625,834.3148193359375
1640170404779530500,743.9695305175782,-79.408203125,834.3132934570312
1640170404819530500,744.0095305175781,-79.408203125,834.3131103515625
1640170404859530500,744.0495305175781,-79.408203125,834.3130493164062
1640170404899530500,744.0895305175782,-79.4002685546875,834.3124389648438
1640170404939530500,744.1295305175781,-79.392333984375,834.3114624023438
1640170404979530500,744.1695305175781,-79.3739013671875,834.3096313476562
1640170405019530500,744.2095305175782,-79.36328125,834.3084716796875
1640170405059530500,744.2495305175781,-79.35009765625,834.3073120117188
1640170405099530500,744.2895305175781,-79.347412109375,834.3068237304688
1640170405139530500,744.3295305175782,-79.3262939453125,834.3046264648438
1640170405179530500,744.3695305175781,-79.302490234375,834.30224609375
1640170405219530500,744.4095305175781,-79.2734375,834.2991943359375
1640170405259530500,744.4495305175781,-79.2681884765625,834.2987060546875
1640170405299530500,744.4895305175781,-79.2576904296875,834.297607421875
1640170405339530500,744.5295305175781,-79.2576904296875,834.297607421875
1640170405379530500,744.5695305175781,-79.2576904296875,834.2975463867188
1640170405419530500,744.6095305175782,-79.2523193359375,834.297119140625
1640170405459530500,744.6495305175781,-79.244384765625,834.2963256835938
1640170405499530500,744.6895305175781,-79.2418212890625,834.2960205078125
1640170405539530500,744.7295305175782,-79.2364501953125,834.2954711914062
1640170405579530500,744.7695305175781,-79.2205810546875,834.2938232421875
1640170405619530500,744.8095305175781,-79.2073974609375,834.2924194335938
1640170405659530500,744.8495305175782,-79.199462890625,834.291748046875
1640170405699530500,744.8895305175781,-79.18359375,834.2902221679688
1640170405739530500,744.9295305175781,-79.17578125,834.2893676757812
1640170405779530500,744.9695305175782,-79.1624755859375,834.2879638671875
1640170405819530500,745.0095305175781,-79.1229248046875,834.2838134765625
1640170405859530500,745.0495305175781,-79.0780029296875,834.2791748046875
1640170405899530500,745.0895305175782,-79.0462646484375,834.2760009765625
1640170405939530500,745.1295305175781,-79.00927734375,834.2723388671875
1640170405979530500,745.1695305175781,-78.9722900390625,834.2684326171875
1640170406019530500,745.2095305175782,-78.9591064453125,834.2669677734375
1640170406059530500,745.2495305175781,-78.951171875,834.2662963867188
1640170406099530500,745.2895305175781,-78.9405517578125,834.2652587890625
1640170406139530500,745.3295305175782,-78.922119140625,834.2633666992188
1640170406179530500,745.3695305175781,-78.903564453125,834.261474609375
1640170406219530500,745.4095305175781,-78.8824462890625,834.2592163085938
1640170406259530500,745.4495305175781,-78.8507080078125,834.256103515625
1640170406299530500,745.4895305175781,-78.800537109375,834.2507934570312
1640170406339530500,745.5295305175781,-78.771484375,834.2477416992188
1640170406379530500,745.5695305175781,-78.768798828125,834.2474365234375
1640170406419530500,745.6095305175782,-78.76611328125,834.2471923828125
1640170406459530500,745.6495305175781,-78.75830078125,834.2464599609375
1640170406499530500,745.6895305175781,-78.7344970703125,834.244140625
1640170406539530500,745.7295305175782,-78.7080078125,834.2412109375
1640170406579530500,745.7695305175781,-78.69482421875,834.2400512695312
1640170406619530500,745.8095305175781,-78.6578369140625,834.236083984375
1640170406659530500,745.8495305175782,-78.607666015625,834.2308959960938
1640170406699530500,745.8895305175781,-78.5865478515625,834.2288818359375
1640170406739530500,745.9295305175781,-78.5548095703125,834.2255249023438
1640170406779530500,745.9695305175782,-78.531005859375,834.2232055664062
1640170406819530500,746.0095305175781,-78.512451171875,834.2213745117188
1640170406859530500,746.0495305175781,-78.499267578125,834.219970703125
1640170406899530500,746.0895305175782,-78.4967041015625,834.2196655273438
1640170406939530500,746.1295305175781,-78.45703125,834.2156982421875
1640170406979530500,746.1695305175781,-78.396240234375,834.209228515625
1640170407019530500,746.2095305175782,-78.3935546875,834.2091674804688
1640170407059530500,746.2495305175781,-78.3909912109375,834.2088623046875
1640170407099530500,746.2895305175781,-78.3778076171875,834.207275390625
1640170407139530500,746.3295305175782,-78.369873046875,834.2064819335938
1640170407179530500,746.3695305175781,-78.364501953125,834.2059936523438
1640170407219530500,746.4095305175781,-78.3619384765625,834.2056884765625
1640170407259530500,746.4495305175781,-78.3592529296875,834.2054443359375
1640170407299530500,746.4895305175781,-78.3565673828125,834.205322265625
1640170407339530500,746.5295305175781,-78.338134765625,834.2034912109375
1640170407379530500,746.5695305175781,-78.33544921875,834.2031860351562
1640170407419530500,746.6095305175782,-78.319580078125,834.2014770507812
1640170407459530500,746.6495305175781,-78.3170166015625,834.201171875
1640170407499530500,746.6895305175781,-78.3170166015625,834.2011108398438
1640170407539530500,746.7295305175782,-78.3170166015625,834.2010498046875
1640170407579530500,746.7695305175781,-78.30908203125,834.2003784179688
1640170407619530500,746.8095305175781,-78.3037109375,834.1997680664062
1640170407659530500,746.8495305175782,-78.3011474609375,834.199462890625
1640170407699530500,746.8895305175781,-78.2879638671875,834.1983032226562
1640170407739530500,746.9295305175781,-78.2879638671875,834.1982421875
1640170407779530500,746.9695305175782,-78.2667236328125,834.1959838867188
1640170407819530500,747.0095305175781,-78.2667236328125,834.1959838867188
1640170407859530500,747.0495305175781,-78.26416015625,834.19580078125
1640170407899530500,747.0895305175782,-78.2589111328125,834.1953125
1640170407939530500,747.1295305175781,-78.2589111328125,834.195068359375
1640170407979530500,747.1695305175781,-78.2535400390625,834.1947021484375
1640170408019530500,747.2095305175782,-78.235107421875,834.1926879882812
1640170408059530500,747.2495305175781,-78.2086181640625,834.18994140625
1640170408099530500,747.2895305175781,-78.2060546875,834.189697265625
1640170408139530500,747.3295305175782,-78.20068359375,834.189208984375
1640170408179530500,747.3695305175781,-78.158447265625,834.184814453125
1640170408219530500,747.4095305175781,-78.126708984375,834.1817626953125
1640170408259530500,747.4495305175781,-78.0897216796875,834.1779174804688
1640170408299530500,747.4895305175781,-78.0474853515625,834.1734619140625
1640170408339530500,747.5295305175781,-78.0316162109375,834.1719360351562
1640170408379530500,747.5695305175781,-77.9814453125,834.166748046875
1640170408419530500,747.6095305175782,-77.978759765625,834.1663818359375
1640170408459530500,747.6495305175781,-77.9417724609375,834.1627807617188
1640170408499530500,747.6895305175781,-77.8968505859375,834.157958984375
1640170408539530500,747.7295305175782,-77.8360595703125,834.1517944335938
1640170408579530500,747.7695305175781,-77.759521484375,834.1439208984375
1640170408619530500,747.8095305175781,-77.7171630859375,834.1397705078125
1640170408659530500,747.8495305175782,-77.6881103515625,834.1365356445312
1640170408699530500,747.8895305175781,-77.6590576171875,834.1336669921875
1640170408739530500,747.9295305175781,-77.65380859375,834.1331787109375
1640170408779530500,747.9695305175782,-77.6300048828125,834.130615234375
1640170408819530500,748.0095305175781,-77.5955810546875,834.1272583007812
1640170408859530500,748.0495305175781,-77.5955810546875,834.127197265625
1640170408899530500,748.0895305175782,-77.593017578125,834.1268920898438
1640170408939530500,748.1295305175781,-77.574462890625,834.1250610351562
1640170408979530500,748.1695305175781,-77.5560302734375,834.1231689453125
1640170409019530500,748.2095305175782,-77.534912109375,834.120849609375
1640170409059530500,748.2495305175781,-77.503173828125,834.1177368164062
1640170409099530500,748.2895305175781,-77.4820556640625,834.1154174804688
1640170409139530500,748.3295305175782,-77.47412109375,834.11474609375
1640170409179530500,748.3695305175781,-77.4635009765625,834.1136474609375
1640170409219530500,748.4095305175781,-77.4609375,834.1132202148438
1640170409259530500,748.4495305175781,-77.445068359375,834.11181640625
1640170409299530500,748.4895305175781,-77.4317626953125,834.1104736328125
1640170409339530500,748.5295305175781,-77.4212646484375,834.109130859375
1640170409379530500,748.5695305175781,-77.4185791015625,834.1089477539062
1640170409419530500,748.6095305175782,-77.41064453125,834.1080322265625
1640170409459530500,748.6495305175781,-77.3974609375,834.10693359375
1640170409499530500,748.6895305175781,-77.3895263671875,834.1061401367188
1640170409539530500,748.7295305175782,-77.36572265625,834.103515625
1640170409579530500,748.7695305175781,-77.3341064453125,834.1004028320312
1640170409619530500,748.8095305175781,-77.3341064453125,834.1004028320312
1640170409659530500,748.8495305175782,-77.3341064453125,834.1002197265625
1640170409699530500,748.8895305175781,-77.32080078125,834.0990600585938
1640170409739530500,748.9295305175781,-77.3076171875,834.09765625
1640170409779530500,748.9695305175782,-77.2838134765625,834.0951538085938
1640170409819530500,749.0095305175781,-77.2706298828125,834.0936889648438
1640170409859530500,749.0495305175781,-77.2547607421875,834.0922241210938
1640170409899530500,749.0895305175782,-77.2388916015625,834.090576171875
1640170409939530500,749.1295305175781,-77.188720703125,834.0855102539062
1640170409979530500,749.1695305175781,-77.13330078125,834.07958984375
1640170410019530500,749.2095305175782,-77.0777587890625,834.0740356445312
1640170410059530500,749.2495305175781,-77.0592041015625,834.0720825195312
1640170410099530500,749.2895305175781,-77.053955078125,834.071533203125
1640170410139530500,749.3295305175782,-77.0301513671875,834.0690307617188
1640170410179530500,749.3695305175781,-76.9852294921875,834.064453125
1640170410219530500,749.4095305175781,-76.9403076171875,834.059814453125
1640170410259530500,749.4495305175781,-76.9112548828125,834.056884765625
1640170410299530500,749.4895305175781,-76.906005859375,834.056396484375
1640170410339530500,749.5295305175781,-76.8822021484375,834.0540161132812
1640170410379530500,749.5695305175781,-76.847900390625,834.0503540039062
1640170410419530500,749.6095305175782,-76.80029296875,834.0454711914062
1640170410459530500,749.6495305175781,-76.7528076171875,834.040771484375
1640170410499530500,749.6895305175781,-76.72900390625,834.0382080078125
1640170410539530500,749.7295305175782,-76.7052001953125,834.0358276367188
1640170410579530500,749.7695305175781,-76.6788330078125,834.0331420898438
1640170410619530500,749.8095305175781,-76.6602783203125,834.0311889648438
1640170410659530500,749.8495305175782,-76.655029296875,834.0306396484375
1640170410699530500,749.8895305175781,-76.6339111328125,834.0283813476562
1640170410739530500,749.9295305175781,-76.610107421875,834.0260620117188
1640170410779530500,749.9695305175782,-76.591552734375,834.0241088867188
1640170410819530500,750.0095305175781,-76.5625,834.0211181640625
1640170410859530500,750.0495305175781,-76.559814453125,834.020751953125
1640170410899530500,750.0895305175782,-76.552001953125,834.0201416015625
1640170410939530500,750.1295305175781,-76.5386962890625,834.018798828125
1640170410979530500,750.1695305175781,-76.514892578125,834.016357421875
1640170411019530500,750.2095305175782,-76.507080078125,834.0154418945312
1640170411059530500,750.2495305175781,-76.48583984375,834.01318359375
1640170411099530500,750.2895305175781,-76.456787109375,834.0103759765625
1640170411139530500,750.3295305175782,-76.4251708984375,834.0070190429688
1640170411179530500,750.3695305175781,-76.4066162109375,834.005126953125
1640170411219530500,750.4095305175781,-76.4039306640625,834.0047607421875
1640170411259530500,750.4495305175781,-76.3643798828125,834.000732421875
1640170411299530500,750.4895305175781,-76.327392578125,833.9969482421875
1640170411339530500,750.5295305175781,-76.32470703125,833.9968872070312
1640170411379530500,750.5695305175781,-76.322021484375,833.9965209960938
1640170411419530500,750.6095305175782,-76.322021484375,833.9963989257812
1640170411459530500,750.6495305175781,-76.3167724609375,833.9959106445312
1640170411499530500,750.6895305175781,-76.295654296875,833.9937744140625
1640170411539530500,750.7295305175782,-76.29296875,833.993408203125
